sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,intercept
0.5197,0.158,0.1877,-0.1257,-0.3085,0.2653,-0.1896,0.4127,-0.1799,-0.0012,0.0989,-0.2216,-0.1051,0.229,-0.3045,-0.1272,0.2,0.2316,0.0028,0.0394,-0.0422,-0.4287,-0.4334,0.1698,-0.0212,0.0495,0.3144,0.1411,-0.5403,-0.3366,0.3247,-0.0185,-0.2347,0.1815,-1.0784,0.2081,0.2075,-0.6477,-0.1443,0.2366,-0.1418,0.3011,10.3298
