sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,intercept
1.1489,0.3625,0.2198,-0.2882,-0.7035,1.0308,-0.2092,0.8293,-0.9474,-0.1653,0.4328,-0.8636,-0.6734,1.2694,-0.4521,-0.329,0.556,0.225,-0.2196,0.1107,0.1089,-1.3637,-0.9562,0.2507,-0.1401,-0.0067,2.2152,0.4442,-1.2346,-0.3424,0.2799,-0.2198,-0.1649,0.3616,-1.221,0.2463,0.3551,-0.9545,-0.3325,0.5564,-0.2314,0.5043,9.1872
