sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,intercept
0.5827,0.2023,0.1988,-0.1305,-0.35,0.3247,-0.1976,0.4503,-0.2273,0.0037,0.116,-0.2541,-0.1508,0.2852,-0.3248,-0.153,0.2332,0.2447,-0.0025,0.0572,-0.0548,-0.5194,-0.5058,0.2108,-0.025,0.0503,0.4085,0.1496,-0.6352,-0.3246,0.3265,-0.0168,-0.2974,0.2564,-1.3061,0.2611,0.2373,-0.6604,-0.1956,0.2247,-0.1269,0.0475,15.2536
