sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes,1,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,age Medu,age Fedu,age traveltime,age studytime,age failures,age famrel,age freetime,age goout,age Dalc,age Walc,age health,age absences,Medu Fedu,Medu traveltime,Medu studytime,Medu failures,Medu famrel,Medu freetime,Medu goout,Medu Dalc,Medu Walc,Medu health,Medu absences,Fedu traveltime,Fedu studytime,Fedu failures,Fedu famrel,Fedu freetime,Fedu goout,Fedu Dalc,Fedu Walc,Fedu health,Fedu absences,traveltime studytime,traveltime failures,traveltime famrel,traveltime freetime,traveltime goout,traveltime Dalc,traveltime Walc,traveltime health,traveltime absences,studytime failures,studytime famrel,studytime freetime,studytime goout,studytime Dalc,studytime Walc,studytime health,studytime absences,failures famrel,failures freetime,failures goout,failures Dalc,failures Walc,failures health,failures absences,famrel freetime,famrel goout,famrel Dalc,famrel Walc,famrel health,famrel absences,freetime goout,freetime Dalc,freetime Walc,freetime health,freetime absences,goout Dalc,goout Walc,goout health,goout absences,Dalc Walc,Dalc health,Dalc absences,Walc health,Walc absences,health absences,intercept
-0.3815,0.0,0.0,-0.0,-0.0,0.0,-0.1501,0.0,0.0,0.0,0.0,-0.0,-0.1714,0.0,-0.1948,0.0,-0.0,0.0609,0.0,-0.0,-0.0,-0.9548,0.0,-0.0,0.154,0.0,1.3163,0.0,-0.067,0.0,0.1329,0.1967,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.1275,-0.0,0.3601,0.0,-0.0,0.2889,-0.0,0.0016,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0588,-0.1934,0.0,-0.0255,0.0037,0.0413,0.0,-0.4075,-0.0,0.0,0.0,-0.0264,-0.0,-0.1174,0.0,0.0115,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.1243,0.0,-0.0117,-0.0,-0.1402,0.0105,-0.0,0.0,0.0,0.0,-0.0,-0.0389,-0.0,-0.0,-0.4378,-0.0,-0.0343,-0.0,0.0312,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0377,-0.0,-0.0,-0.0,-0.2567,-0.0,-0.0,-0.1243,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,11.7596
