sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes,1,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,age Medu,age Fedu,age traveltime,age studytime,age failures,age famrel,age freetime,age goout,age Dalc,age Walc,age health,age absences,Medu Fedu,Medu traveltime,Medu studytime,Medu failures,Medu famrel,Medu freetime,Medu goout,Medu Dalc,Medu Walc,Medu health,Medu absences,Fedu traveltime,Fedu studytime,Fedu failures,Fedu famrel,Fedu freetime,Fedu goout,Fedu Dalc,Fedu Walc,Fedu health,Fedu absences,traveltime studytime,traveltime failures,traveltime famrel,traveltime freetime,traveltime goout,traveltime Dalc,traveltime Walc,traveltime health,traveltime absences,studytime failures,studytime famrel,studytime freetime,studytime goout,studytime Dalc,studytime Walc,studytime health,studytime absences,failures famrel,failures freetime,failures goout,failures Dalc,failures Walc,failures health,failures absences,famrel freetime,famrel goout,famrel Dalc,famrel Walc,famrel health,famrel absences,freetime goout,freetime Dalc,freetime Walc,freetime health,freetime absences,goout Dalc,goout Walc,goout health,goout absences,Dalc Walc,Dalc health,Dalc absences,Walc health,Walc absences,health absences,intercept
-0.1851,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0102,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.4434,0.0,-0.0,0.0,0.0,0.6117,0.0,-0.0,0.0,0.1353,0.2882,0.0,-0.1267,0.2958,-0.6596,0.0,-0.0312,-0.084,-0.1769,-0.0,-0.1733,-0.2164,-0.0,0.0,-0.041,0.1661,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1165,-0.0666,-0.0,-0.0,0.0,0.0,-0.332,-0.0,0.0,0.0,-0.0,-0.0464,-0.0,-0.0394,0.0377,0.0924,-0.0,-0.0,-0.0,0.0615,0.0,0.0036,-0.0,-0.0,-0.0,0.0325,0.0,-0.0,0.0,-0.0,0.0,-0.0112,0.0,-0.0,0.0,-0.0,-0.0,0.0369,-0.0,-0.0401,-0.0,-0.027,0.0,0.0078,-0.0,0.0,0.0,0.0055,-0.0,0.0,-0.1279,-0.0426,-0.0,-0.0,-0.0608,-0.0541,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0498,0.0,12.1776
