sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,intercept
-0.6437,0.1658,-0.0,-0.1453,-0.1549,0.3638,-0.3036,0.0,0.0,0.3324,-0.0,-0.0,-0.3841,0.527,-0.2387,0.0,-0.0,0.1683,0.0,-0.0,-0.0,-1.3528,0.0,-0.0901,0.3792,-0.0,1.9323,0.0553,-0.3101,0.3432,0.1753,-0.0,-0.0806,0.235,-0.6395,0.0463,-0.0,-0.2576,-0.1355,-0.0,-0.2546,-0.2746,11.3177
