sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,intercept
-0.6104,0.1721,-0.0,-0.1439,-0.1356,0.3378,-0.2963,0.0,0.0,0.2442,-0.0,-0.0368,-0.4117,0.4136,-0.2308,0.0,-0.0,0.1705,0.0,-0.0,-0.0,-1.217,0.0098,-0.1129,0.3701,-0.0,1.6118,0.0558,-0.2917,0.3325,0.194,0.0,-0.0838,0.2425,-0.6568,0.0499,-0.0045,-0.253,-0.1459,-0.0,-0.2534,-0.28,11.6014
