sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes,1,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,age Medu,age Fedu,age traveltime,age studytime,age failures,age famrel,age freetime,age goout,age Dalc,age Walc,age health,age absences,Medu Fedu,Medu traveltime,Medu studytime,Medu failures,Medu famrel,Medu freetime,Medu goout,Medu Dalc,Medu Walc,Medu health,Medu absences,Fedu traveltime,Fedu studytime,Fedu failures,Fedu famrel,Fedu freetime,Fedu goout,Fedu Dalc,Fedu Walc,Fedu health,Fedu absences,traveltime studytime,traveltime failures,traveltime famrel,traveltime freetime,traveltime goout,traveltime Dalc,traveltime Walc,traveltime health,traveltime absences,studytime failures,studytime famrel,studytime freetime,studytime goout,studytime Dalc,studytime Walc,studytime health,studytime absences,failures famrel,failures freetime,failures goout,failures Dalc,failures Walc,failures health,failures absences,famrel freetime,famrel goout,famrel Dalc,famrel Walc,famrel health,famrel absences,freetime goout,freetime Dalc,freetime Walc,freetime health,freetime absences,goout Dalc,goout Walc,goout health,goout absences,Dalc Walc,Dalc health,Dalc absences,Walc health,Walc absences,health absences,intercept
-0.1988,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0355,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.4291,0.0,-0.0,0.0,0.0,0.5116,0.0,-0.0,0.0,0.1322,0.2931,0.0,-0.1381,0.2963,-0.6531,0.0,-0.0417,-0.0885,-0.174,-0.0,-0.173,-0.2266,-0.0,0.0,-0.0603,0.1748,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1247,-0.0748,-0.0,-0.0,0.0,0.0,-0.3301,-0.0,0.0,0.0,-0.0015,-0.0512,-0.0,-0.0437,0.0473,0.098,-0.0,-0.0,0.0,0.067,0.0,0.0111,-0.0,-0.0,-0.0,0.0458,0.0,-0.0,0.0,-0.0,0.0,-0.0155,0.0,-0.0,0.0,-0.0,-0.0,0.0483,-0.0,-0.0451,-0.0,-0.0275,0.0,0.0101,-0.0,0.0,0.0,0.0105,-0.0,0.0041,-0.1297,-0.0505,-0.0,-0.0,-0.0685,-0.0631,-0.0,-0.0,0.0045,0.0,-0.0,-0.0,-0.0,0.0597,0.0,12.2837
