sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,intercept
-0.6731,0.2335,-0.0604,-0.322,-0.2378,0.5053,-0.3536,0.0462,0.0398,0.4306,-0.1467,-0.1829,-0.612,0.511,-0.2231,0.078,-0.1025,0.2476,0.1194,0.0445,-0.1639,-1.271,0.0546,-0.3227,0.4634,-0.0351,1.5894,0.1507,-0.3584,0.2957,0.1587,-0.0205,-0.1104,0.2945,-1.1075,0.0901,-0.0288,-0.2442,-0.1526,0.019,-0.192,-0.0599,7.8084
